case,id,org:resource,concept:name,time:timestamp,org:role,case_start,time_from_start,time_from_last,time_from_start_category,time_from_last_category
8477,st_step 133108_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 06:45:05+00:00,EMPLOYEE,2018-10-15 06:45:05+00:00,0,0.0,1,1
8477,st_step 133111_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 06:46:03+00:00,ADMINISTRATION,2018-10-15 06:45:05+00:00,58,58.0,1,1
8477,st_step 133109_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 09:06:20+00:00,BUDGET OWNER,2018-10-15 06:45:05+00:00,8475,8417.0,3,3
8477,st_step 133110_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 10:46:25+00:00,SUPERVISOR,2018-10-15 06:45:05+00:00,14480,6005.0,4,3
8477,dd_declaration 133106_19,SYSTEM,Request Payment,2018-10-15 12:27:56+00:00,UNDEFINED,2018-10-15 06:45:05+00:00,20571,6091.0,4,3
8477,dd_declaration 133106_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 06:45:05+00:00,290771,270200.0,6,6
8478,st_step 133115_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 06:45:46+00:00,EMPLOYEE,2018-10-15 06:45:46+00:00,0,0.0,1,1
8478,st_step 133117_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 06:46:04+00:00,ADMINISTRATION,2018-10-15 06:45:46+00:00,18,18.0,1,1
8478,st_step 133114_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 09:06:38+00:00,BUDGET OWNER,2018-10-15 06:45:46+00:00,8452,8434.0,3,3
8478,st_step 133116_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 10:46:57+00:00,SUPERVISOR,2018-10-15 06:45:46+00:00,14471,6019.0,4,3
8478,dd_declaration 133112_19,SYSTEM,Request Payment,2018-10-15 12:27:57+00:00,UNDEFINED,2018-10-15 06:45:46+00:00,20531,6060.0,4,3
8478,dd_declaration 133112_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 06:45:46+00:00,290730,270199.0,6,6
8479,st_step 130084_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 07:22:05+00:00,EMPLOYEE,2018-10-15 07:22:05+00:00,0,0.0,1,1
8479,st_step 130083_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-10-15 07:31:40+00:00,ADMINISTRATION,2018-10-15 07:22:05+00:00,575,575.0,2,2
8479,st_step 130082_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-10-15 12:04:31+00:00,EMPLOYEE,2018-10-15 07:22:05+00:00,16946,16371.0,4,4
8479,st_step 130080_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 12:11:28+00:00,EMPLOYEE,2018-10-15 07:22:05+00:00,17363,417.0,4,2
8479,st_step 130079_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 12:13:02+00:00,ADMINISTRATION,2018-10-15 07:22:05+00:00,17457,94.0,4,1
8479,st_step 130081_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 12:14:17+00:00,SUPERVISOR,2018-10-15 07:22:05+00:00,17532,75.0,4,1
8479,dd_declaration 130077_19,SYSTEM,Request Payment,2018-10-15 12:45:13+00:00,UNDEFINED,2018-10-15 07:22:05+00:00,19388,1856.0,4,2
8479,dd_declaration 130077_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 07:22:05+00:00,288551,269163.0,6,6
8480,st_step 130088_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 07:23:34+00:00,EMPLOYEE,2018-10-15 07:23:34+00:00,0,0.0,1,1
8480,st_step 130087_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-10-15 07:23:37+00:00,ADMINISTRATION,2018-10-15 07:23:34+00:00,3,3.0,1,1
8480,st_step 130086_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-10-15 12:10:49+00:00,EMPLOYEE,2018-10-15 07:23:34+00:00,17235,17232.0,4,4
8481,st_step 141528_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 07:53:34+00:00,EMPLOYEE,2018-10-15 07:53:34+00:00,0,0.0,1,1
8481,st_step 141529_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 07:59:56+00:00,ADMINISTRATION,2018-10-15 07:53:34+00:00,382,382.0,1,1
8481,st_step 141527_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 12:03:49+00:00,BUDGET OWNER,2018-10-15 07:53:34+00:00,15015,14633.0,4,4
8481,st_step 141530_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-18 14:37:38+00:00,SUPERVISOR,2018-10-15 07:53:34+00:00,283444,268429.0,6,6
8481,dd_declaration 141525_19,SYSTEM,Request Payment,2018-10-19 12:05:34+00:00,UNDEFINED,2018-10-15 07:53:34+00:00,360720,77276.0,6,5
8481,dd_declaration 141525_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 07:53:34+00:00,632270,271550.0,6,6
8482,st_step 141533_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:01:48+00:00,EMPLOYEE,2018-10-15 08:01:48+00:00,0,0.0,1,1
8482,st_step 141535_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 08:01:49+00:00,ADMINISTRATION,2018-10-15 08:01:48+00:00,1,1.0,1,1
8482,st_step 141534_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 11:14:27+00:00,SUPERVISOR,2018-10-15 08:01:48+00:00,11559,11558.0,4,4
8482,dd_declaration 141531_19,SYSTEM,Request Payment,2019-01-29 07:53:08+00:00,UNDEFINED,2018-10-15 08:01:48+00:00,9157880,9146321.0,8,8
8482,dd_declaration 141531_20,SYSTEM,Payment Handled,2019-01-31 16:31:11+00:00,UNDEFINED,2018-10-15 08:01:48+00:00,9361763,203883.0,8,5
8483,st_step 133517_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:06:31+00:00,EMPLOYEE,2018-10-15 08:06:31+00:00,0,0.0,1,1
8483,st_step 133516_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 08:09:03+00:00,ADMINISTRATION,2018-10-15 08:06:31+00:00,152,152.0,1,1
8483,st_step 133518_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-17 08:09:48+00:00,SUPERVISOR,2018-10-15 08:06:31+00:00,172997,172845.0,5,5
8483,dd_declaration 133514_19,SYSTEM,Request Payment,2018-10-18 21:02:04+00:00,UNDEFINED,2018-10-15 08:06:31+00:00,305733,132736.0,6,5
8483,dd_declaration 133514_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 08:06:31+00:00,631493,325760.0,6,6
8484,st_step 133122_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:06:31+00:00,EMPLOYEE,2018-10-15 08:06:31+00:00,0,0.0,1,1
8484,st_step 133120_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 08:11:47+00:00,ADMINISTRATION,2018-10-15 08:06:31+00:00,316,316.0,1,1
8484,st_step 133121_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-17 08:10:10+00:00,SUPERVISOR,2018-10-15 08:06:31+00:00,173019,172703.0,5,5
8484,dd_declaration 133118_19,SYSTEM,Request Payment,2018-10-18 21:00:45+00:00,UNDEFINED,2018-10-15 08:06:31+00:00,305654,132635.0,6,5
8484,dd_declaration 133118_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 08:06:31+00:00,631493,325839.0,6,6
8485,st_step 133523_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:15:35+00:00,EMPLOYEE,2018-10-15 08:15:35+00:00,0,0.0,1,1
8485,st_step 133522_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 08:33:34+00:00,ADMINISTRATION,2018-10-15 08:15:35+00:00,1079,1079.0,2,2
8485,st_step 133521_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 11:20:55+00:00,SUPERVISOR,2018-10-15 08:15:35+00:00,11120,10041.0,4,4
8485,dd_declaration 133519_19,SYSTEM,Request Payment,2018-10-16 13:14:07+00:00,UNDEFINED,2018-10-15 08:15:35+00:00,104312,93192.0,5,5
8485,dd_declaration 133519_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 08:15:35+00:00,285341,181029.0,6,5
8486,st_step 133526_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:21:47+00:00,EMPLOYEE,2018-10-15 08:21:47+00:00,0,0.0,1,1
8486,st_step 133527_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 08:21:54+00:00,ADMINISTRATION,2018-10-15 08:21:47+00:00,7,7.0,1,1
8486,st_step 133528_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-17 08:10:45+00:00,SUPERVISOR,2018-10-15 08:21:47+00:00,172138,172131.0,5,5
8486,dd_declaration 133524_19,SYSTEM,Request Payment,2018-10-18 21:01:47+00:00,UNDEFINED,2018-10-15 08:21:47+00:00,304800,132662.0,6,5
8486,dd_declaration 133524_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 08:21:47+00:00,630577,325777.0,6,6
8487,st_step 133533_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:31:46+00:00,EMPLOYEE,2018-10-15 08:31:46+00:00,0,0.0,1,1
8487,st_step 133532_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-26 08:17:35+00:00,ADMINISTRATION,2018-10-15 08:31:46+00:00,949549,949549.0,6,6
8487,st_step 133531_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-26 11:08:05+00:00,BUDGET OWNER,2018-10-15 08:31:46+00:00,959779,10230.0,6,4
8487,st_step 133534_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-30 07:38:07+00:00,SUPERVISOR,2018-10-15 08:31:46+00:00,1292781,333002.0,7,6
8487,dd_declaration 133529_19,SYSTEM,Request Payment,2018-10-31 20:18:38+00:00,UNDEFINED,2018-10-15 08:31:46+00:00,1424812,132031.0,7,5
8487,dd_declaration 133529_20,SYSTEM,Payment Handled,2018-11-05 16:31:17+00:00,UNDEFINED,2018-10-15 08:31:46+00:00,1843171,418359.0,7,6
8488,st_step 141780_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:37:46+00:00,EMPLOYEE,2018-10-15 08:37:46+00:00,0,0.0,1,1
8488,st_step 141777_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 08:37:52+00:00,ADMINISTRATION,2018-10-15 08:37:46+00:00,6,6.0,1,1
8488,st_step 141779_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 08:40:00+00:00,BUDGET OWNER,2018-10-15 08:37:46+00:00,134,128.0,1,1
8488,st_step 141778_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 13:07:05+00:00,SUPERVISOR,2018-10-15 08:37:46+00:00,16159,16025.0,4,4
8488,dd_declaration 141775_19,SYSTEM,Request Payment,2018-10-16 08:01:24+00:00,UNDEFINED,2018-10-15 08:37:46+00:00,84218,68059.0,5,5
8488,dd_declaration 141775_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 08:37:46+00:00,284010,199792.0,6,5
8489,st_step 135258_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 08:59:09+00:00,EMPLOYEE,2018-10-15 08:59:09+00:00,0,0.0,1,1
8489,st_step 135259_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 08:59:19+00:00,ADMINISTRATION,2018-10-15 08:59:09+00:00,10,10.0,1,1
8489,st_step 135257_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 09:31:05+00:00,SUPERVISOR,2018-10-15 08:59:09+00:00,1916,1906.0,2,2
8489,dd_declaration 135255_19,SYSTEM,Request Payment,2018-10-15 18:15:47+00:00,UNDEFINED,2018-10-15 08:59:09+00:00,33398,31482.0,4,4
8489,dd_declaration 135255_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 08:59:09+00:00,282727,249329.0,6,5
8490,st_step 135261_0,STAFF MEMBER,Declaration SAVED by EMPLOYEE,2018-10-15 09:02:45+00:00,EMPLOYEE,2018-10-15 09:02:45+00:00,0,0.0,1,1
8491,st_step 141538_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 09:06:13+00:00,EMPLOYEE,2018-10-15 09:06:13+00:00,0,0.0,1,1
8491,st_step 141541_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 09:06:15+00:00,ADMINISTRATION,2018-10-15 09:06:13+00:00,2,2.0,1,1
8491,st_step 141540_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-16 06:42:23+00:00,BUDGET OWNER,2018-10-15 09:06:13+00:00,77770,77768.0,5,5
8491,st_step 141539_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-18 12:03:12+00:00,SUPERVISOR,2018-10-15 09:06:13+00:00,269819,192049.0,6,5
8491,dd_declaration 141536_19,SYSTEM,Request Payment,2018-10-23 07:20:30+00:00,UNDEFINED,2018-10-15 09:06:13+00:00,684857,415038.0,6,6
8491,dd_declaration 141536_20,SYSTEM,Payment Handled,2018-10-25 15:31:41+00:00,UNDEFINED,2018-10-15 09:06:13+00:00,887128,202271.0,6,5
8492,st_step 141783_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 09:31:02+00:00,EMPLOYEE,2018-10-15 09:31:02+00:00,0,0.0,1,1
8492,st_step 141785_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 09:31:19+00:00,ADMINISTRATION,2018-10-15 09:31:02+00:00,17,17.0,1,1
8492,st_step 141784_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 11:30:36+00:00,SUPERVISOR,2018-10-15 09:31:02+00:00,7174,7157.0,3,3
8492,dd_declaration 141781_19,SYSTEM,Request Payment,2018-10-18 14:51:10+00:00,UNDEFINED,2018-10-15 09:31:02+00:00,278408,271234.0,6,6
8492,dd_declaration 141781_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 09:31:02+00:00,626422,348014.0,6,6
8493,st_step 141791_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 09:31:44+00:00,EMPLOYEE,2018-10-15 09:31:44+00:00,0,0.0,1,1
8493,st_step 141789_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 09:31:49+00:00,ADMINISTRATION,2018-10-15 09:31:44+00:00,5,5.0,1,1
8493,st_step 141790_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-18 08:40:37+00:00,BUDGET OWNER,2018-10-15 09:31:44+00:00,256133,256128.0,6,6
8493,st_step 141788_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-24 08:33:56+00:00,SUPERVISOR,2018-10-15 09:31:44+00:00,774132,517999.0,6,6
8493,dd_declaration 141786_19,SYSTEM,Request Payment,2018-10-24 08:33:57+00:00,UNDEFINED,2018-10-15 09:31:44+00:00,774133,1.0,6,1
8493,dd_declaration 141786_20,SYSTEM,Payment Handled,2018-10-25 15:31:41+00:00,UNDEFINED,2018-10-15 09:31:44+00:00,885597,111464.0,6,5
8494,st_step 135382_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 09:56:55+00:00,EMPLOYEE,2018-10-15 09:56:55+00:00,0,0.0,1,1
8494,st_step 135384_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 10:02:58+00:00,ADMINISTRATION,2018-10-15 09:56:55+00:00,363,363.0,1,1
8494,st_step 135383_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 12:12:48+00:00,SUPERVISOR,2018-10-15 09:56:55+00:00,8153,7790.0,3,3
8494,dd_declaration 135380_19,SYSTEM,Request Payment,2018-10-16 09:59:04+00:00,UNDEFINED,2018-10-15 09:56:55+00:00,86529,78376.0,5,5
8494,dd_declaration 135380_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 09:56:55+00:00,279261,192732.0,6,5
8495,st_step 135388_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 09:59:41+00:00,EMPLOYEE,2018-10-15 09:59:41+00:00,0,0.0,1,1
8495,st_step 135389_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 10:00:59+00:00,ADMINISTRATION,2018-10-15 09:59:41+00:00,78,78.0,1,1
8495,st_step 135387_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-17 09:44:55+00:00,SUPERVISOR,2018-10-15 09:59:41+00:00,171914,171836.0,5,5
8495,dd_declaration 135385_19,SYSTEM,Request Payment,2018-10-18 08:20:43+00:00,UNDEFINED,2018-10-15 09:59:41+00:00,253262,81348.0,6,5
8495,dd_declaration 135385_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 09:59:41+00:00,624703,371441.0,6,6
8496,st_step 137606_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 10:48:28+00:00,EMPLOYEE,2018-10-15 10:48:28+00:00,0,0.0,1,1
8496,st_step 137605_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 10:56:35+00:00,ADMINISTRATION,2018-10-15 10:48:28+00:00,487,487.0,2,2
8496,st_step 137604_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 12:02:16+00:00,SUPERVISOR,2018-10-15 10:48:28+00:00,4428,3941.0,3,3
8496,dd_declaration 137602_19,SYSTEM,Request Payment,2018-10-16 09:19:41+00:00,UNDEFINED,2018-10-15 10:48:28+00:00,81073,76645.0,5,5
8496,dd_declaration 137602_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 10:48:28+00:00,276168,195095.0,6,5
8497,st_step 137611_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 10:49:48+00:00,EMPLOYEE,2018-10-15 10:49:48+00:00,0,0.0,1,1
8497,st_step 137610_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 10:49:51+00:00,ADMINISTRATION,2018-10-15 10:49:48+00:00,3,3.0,1,1
8497,st_step 137609_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 11:29:37+00:00,SUPERVISOR,2018-10-15 10:49:48+00:00,2389,2386.0,3,3
8497,dd_declaration 137607_19,SYSTEM,Request Payment,2018-10-18 13:44:00+00:00,UNDEFINED,2018-10-15 10:49:48+00:00,269652,267263.0,6,6
8497,dd_declaration 137607_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 10:49:48+00:00,621696,352044.0,6,6
8498,st_step 137614_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 10:54:54+00:00,EMPLOYEE,2018-10-15 10:54:54+00:00,0,0.0,1,1
8498,st_step 137615_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 10:55:15+00:00,ADMINISTRATION,2018-10-15 10:54:54+00:00,21,21.0,1,1
8498,st_step 137616_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 11:28:27+00:00,SUPERVISOR,2018-10-15 10:54:54+00:00,2013,1992.0,3,2
8498,dd_declaration 137612_19,SYSTEM,Request Payment,2018-10-15 21:51:39+00:00,UNDEFINED,2018-10-15 10:54:54+00:00,39405,37392.0,4,4
8498,dd_declaration 137612_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 10:54:54+00:00,275782,236377.0,6,5
8499,st_step 139665_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 10:57:46+00:00,EMPLOYEE,2018-10-15 10:57:46+00:00,0,0.0,1,1
8499,st_step 139664_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 11:01:48+00:00,ADMINISTRATION,2018-10-15 10:57:46+00:00,242,242.0,1,1
8499,st_step 139666_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 12:02:00+00:00,SUPERVISOR,2018-10-15 10:57:46+00:00,3854,3612.0,3,3
8499,dd_declaration 139662_19,SYSTEM,Request Payment,2018-10-16 09:19:42+00:00,UNDEFINED,2018-10-15 10:57:46+00:00,80516,76662.0,5,5
8499,dd_declaration 139662_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 10:57:46+00:00,275610,195094.0,6,5
8500,st_step 139669_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 11:00:44+00:00,EMPLOYEE,2018-10-15 11:00:44+00:00,0,0.0,1,1
8500,st_step 139671_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 11:02:59+00:00,ADMINISTRATION,2018-10-15 11:00:44+00:00,135,135.0,1,1
8500,st_step 139670_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-15 11:20:24+00:00,SUPERVISOR,2018-10-15 11:00:44+00:00,1180,1045.0,2,2
8500,dd_declaration 139667_19,SYSTEM,Request Payment,2018-10-15 21:51:37+00:00,UNDEFINED,2018-10-15 11:00:44+00:00,39053,37873.0,4,4
8500,dd_declaration 139667_20,SYSTEM,Payment Handled,2018-10-18 15:31:16+00:00,UNDEFINED,2018-10-15 11:00:44+00:00,275432,236379.0,6,5
8501,st_step 134094_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 11:27:00+00:00,EMPLOYEE,2018-10-15 11:27:00+00:00,0,0.0,1,1
8501,st_step 134095_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 11:27:09+00:00,ADMINISTRATION,2018-10-15 11:27:00+00:00,9,9.0,1,1
8501,st_step 134096_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 12:01:07+00:00,BUDGET OWNER,2018-10-15 11:27:00+00:00,2047,2038.0,3,3
8501,st_step 134097_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-16 05:31:37+00:00,SUPERVISOR,2018-10-15 11:27:00+00:00,65077,63030.0,5,5
8501,dd_declaration 134092_19,SYSTEM,Request Payment,2018-10-18 06:12:30+00:00,UNDEFINED,2018-10-15 11:27:00+00:00,240330,175253.0,5,5
8501,dd_declaration 134092_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 11:27:00+00:00,619464,379134.0,6,6
8502,st_step 141794_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 11:39:50+00:00,EMPLOYEE,2018-10-15 11:39:50+00:00,0,0.0,1,1
8502,st_step 141796_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-25 12:42:43+00:00,ADMINISTRATION,2018-10-15 11:39:50+00:00,867773,867773.0,6,6
8502,st_step 141795_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-29 09:41:39+00:00,SUPERVISOR,2018-10-15 11:39:50+00:00,1202509,334736.0,6,6
8502,dd_declaration 141792_19,SYSTEM,Request Payment,2018-10-30 07:16:34+00:00,UNDEFINED,2018-10-15 11:39:50+00:00,1280204,77695.0,7,5
8502,dd_declaration 141792_20,SYSTEM,Payment Handled,2018-11-01 16:31:15+00:00,UNDEFINED,2018-10-15 11:39:50+00:00,1486285,206081.0,7,5
8503,st_step 137621_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 13:16:12+00:00,EMPLOYEE,2018-10-15 13:16:12+00:00,0,0.0,1,1
8503,st_step 137620_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 13:16:16+00:00,ADMINISTRATION,2018-10-15 13:16:12+00:00,4,4.0,1,1
8503,st_step 137619_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 13:48:51+00:00,BUDGET OWNER,2018-10-15 13:16:12+00:00,1959,1955.0,2,2
8503,st_step 137622_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-18 04:28:15+00:00,SUPERVISOR,2018-10-15 13:16:12+00:00,227523,225564.0,5,5
8503,dd_declaration 137617_19,SYSTEM,Request Payment,2018-10-18 07:25:19+00:00,UNDEFINED,2018-10-15 13:16:12+00:00,238147,10624.0,5,4
8503,dd_declaration 137617_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 13:16:12+00:00,612912,374765.0,6,6
8504,st_step 130091_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 13:33:22+00:00,EMPLOYEE,2018-10-15 13:33:22+00:00,0,0.0,1,1
8504,st_step 130092_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 13:33:27+00:00,ADMINISTRATION,2018-10-15 13:33:22+00:00,5,5.0,1,1
8504,st_step 130093_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-16 05:42:34+00:00,SUPERVISOR,2018-10-15 13:33:22+00:00,58152,58147.0,5,5
8504,dd_declaration 130089_19,SYSTEM,Request Payment,2018-10-18 06:09:29+00:00,UNDEFINED,2018-10-15 13:33:22+00:00,232567,174415.0,5,5
8504,dd_declaration 130089_20,SYSTEM,Payment Handled,2018-10-22 15:31:24+00:00,UNDEFINED,2018-10-15 13:33:22+00:00,611882,379315.0,6,6
8505,st_step 135395_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-15 13:33:33+00:00,EMPLOYEE,2018-10-15 13:33:33+00:00,0,0.0,1,1
8505,st_step 135392_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-15 13:35:33+00:00,ADMINISTRATION,2018-10-15 13:33:33+00:00,120,120.0,1,1
8505,st_step 135393_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-15 13:59:29+00:00,BUDGET OWNER,2018-10-15 13:33:33+00:00,1556,1436.0,2,2
8505,st_step 135394_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-16 05:20:32+00:00,SUPERVISOR,2018-10-15 13:33:33+00:00,56819,55263.0,5,5
